BioProject,BioSample,Sample,Species,mean.dep,mean.miss,Isolate,Origin,highMiss,lat,long,Continent,cloneID
PRJNA513203,SAMN10698404,SRR8401726,Daphnia pulex,11.0812,0.116026,LPB-00109,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698320,SRR8401727,Daphnia pulex,18.2458,0.0975186,KAP-00113,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698319,SRR8401728,Daphnia pulex,15.9707,0.0977936,KAP-00108,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698318,SRR8401729,Daphnia pulex,20.1369,0.0978382,KAP-00107,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698280,SRR8401731,Daphnia pulex,19.0169,0.0963194,KAP-00105,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698279,SRR8401732,Daphnia pulex,14.5593,0.101657,KAP-00104,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698317,SRR8401733,Daphnia pulex,6.28294,0.120559,KAP-00103,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698316,SRR8401734,Daphnia pulex,18.9567,0.0991407,KAP-00102,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698387,SRR8401735,Daphnia pulex,9.20307,0.113324,LPB-00003,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698321,SRR8401736,Daphnia pulex,16.5946,0.100059,KAP-00114,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698345,SRR8401737,Daphnia pulex,10.7073,0.109001,TEX-00019,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698357,SRR8401738,Daphnia pulex,11.107,0.130838,TEX-00023,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698358,SRR8401739,Daphnia pulex,12.24,0.110335,TEX-00037,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698343,SRR8401741,Daphnia pulex,15.8607,0.102297,POV-00122,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698344,SRR8401742,Daphnia pulex,17.9099,0.101115,POV-00129,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698355,SRR8401743,Daphnia pulex,10.0733,0.115366,TEX-00004,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698356,SRR8401744,Daphnia pulex,10.085,0.113004,TEX-00005,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698347,SRR8401745,Daphnia pulex,7.28213,0.137101,TEX-00045,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698348,SRR8401746,Daphnia pulex,12.2099,0.116956,TEX-00046,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698257,SRR8401750,Daphnia pulex,10.5603,0.10443,KAP-00035,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698292,SRR8401751,Daphnia pulex,18.3778,0.0990903,KAP-00036,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698258,SRR8401752,Daphnia pulex,31.3101,0.0938929,KAP-00037,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698259,SRR8401753,Daphnia pulex,24.1694,0.0967723,KAP-00038,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698290,SRR8401754,Daphnia pulex,9.97729,0.10459,KAP-00029,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698255,SRR8401755,Daphnia pulex,13.5833,0.104692,KAP-00031,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698256,SRR8401756,Daphnia pulex,11.2368,0.103669,KAP-00033,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698291,SRR8401757,Daphnia pulex,11.1008,0.103281,KAP-00034,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698293,SRR8401758,Daphnia pulex,21.16,0.0970134,KAP-00039,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698294,SRR8401759,Daphnia pulex,25.9795,0.0988571,KAP-00040,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698339,SRR8401760,Daphnia pulex,15.9847,0.103127,POV-00074,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698338,SRR8401761,Daphnia pulex,17.4397,0.101514,POV-00066,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698325,SRR8401762,Daphnia pulex,4.01239,0.15222,POV-00076,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698340,SRR8401763,Daphnia pulex,15.8614,0.100716,POV-00075,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698327,SRR8401764,Daphnia pulex,16.4976,0.0995725,POV-00107,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698326,SRR8401765,Daphnia pulex,17.2873,0.102279,POV-00102,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698328,SRR8401767,Daphnia pulex,16.1765,0.0996703,POV-00111,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698342,SRR8401768,Daphnia pulex,17.8581,0.102531,POV-00120,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698341,SRR8401769,Daphnia pulex,16.4233,0.104506,POV-00119,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698395,SRR8401770,Daphnia pulex,9.58659,0.110271,LPB-00006,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698396,SRR8401771,Daphnia pulex,9.51318,0.11157,LPB-00009,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698390,SRR8401772,Daphnia pulex,13.4029,0.104253,LPB-00031,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698391,SRR8401773,Daphnia pulex,12.1144,0.106049,LPB-00051,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698398,SRR8401774,Daphnia pulex,20.3319,0.102823,LPB-00027,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698389,SRR8401775,Daphnia pulex,9.68671,0.111717,LPB-00028,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698286,SRR8401776,Daphnia pulex,26.3945,0.0984011,KAP-00018,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698287,SRR8401778,Daphnia pulex,15.6847,0.098517,KAP-00020,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698250,SRR8401779,Daphnia pulex,29.1741,0.0948876,KAP-00019,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698251,SRR8401781,Daphnia pulex,14.3683,0.0994002,KAP-00022,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698289,SRR8401782,Daphnia pulex,7.02971,0.131967,KAP-00026,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698254,SRR8401784,Daphnia pulex,20.6627,0.100908,KAP-00028,SRA,N,NA,NA,NorthAmerica,NA
PRJNA513203,SAMN10698253,SRR8401785,Daphnia pulex,26.6051,0.094479,KAP-00027,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816667,SRR10160654,Daphnia pulex,12.5185,0.110548,TEX-00071,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816666,SRR10160655,Daphnia pulex,11.9487,0.107253,TEX-0066,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816665,SRR10160656,Daphnia pulex,11.3156,0.112953,TEX-00001,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816661,SRR10160661,Daphnia pulex,7.44916,0.14339,SH-00084,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816660,SRR10160662,Daphnia pulex,8.01905,0.139702,SH-00062,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816659,SRR10160663,Daphnia pulex,7.97545,0.136757,SH-00050,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816658,SRR10160664,Daphnia pulex,17.0012,0.101836,POV-00099,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816657,SRR10160665,Daphnia pulex,14.1874,0.103005,POV-0026,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816656,SRR10160666,Daphnia pulex,14.8834,0.101512,POV-00010,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816653,SRR10160669,Daphnia pulex,12.7439,0.177172,PA2013-00004,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816652,SRR10160671,Daphnia pulex,9.39175,0.124552,OA-00087,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816650,SRR10160673,Daphnia pulex,7.37799,0.131917,OA-00020,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816649,SRR10160674,Daphnia pulex,17.8347,0.0999612,NFL-00073,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816643,SRR10160680,Daphnia pulex,14.1353,0.101735,LPA-88,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816625,SRR10160681,Daphnia pulex,12.8509,0.0421219,BEL-00056,SRA,N,50.03,14.01,Europe,NA
PRJNA573529,SAMN12816642,SRR10160682,Daphnia pulex,12.3344,0.106027,LPA-4,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816641,SRR10160683,Daphnia pulex,13.2392,0.100054,LPA-3,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816637,SRR10160687,Daphnia pulex,13.8086,0.0992999,EB-00127,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816634,SRR10160690,Daphnia pulex,15.8753,0.105394,CHQ-00143,SRA,N,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816633,SRR10160691,Daphnia pulex,11.3636,0.107964,CHQ-00137,SRA,N,NA,NA,NorthAmerica,NA
PRJEB17737,SAMEA4537362,ERR1725674,Daphnia obtusa,6.67412,0.331771,,SRA,Y_notPulex,NA,NA,NorthAmerica,NA
PRJEB17737,SAMEA4537363,ERR1725675,Daphnia obtusa,6.98911,0.300268,,SRA,Y_notPulex,NA,NA,NorthAmerica,NA
PRJEB17737,SAMEA4537361,ERR1725673,Daphnia obtusa,6.49715,0.335406,,SRA,Y_notPulex,NA,NA,NorthAmerica,NA
PRJEB17737,SAMEA4537364,ERR1725676,Daphnia obtusa,6.92594,0.29994,,SRA,Y_notPulex,NA,NA,NorthAmerica,NA
PRJNA380400,SAMN07255453,SRR5712412,Daphnia pulicaria,4.14656,0.626633,Lakewash3,SRA,Y_notPulex,NA,NA,NorthAmerica,NA
PRJNA380400,SAMN07255451,SRR5712414,Daphnia pulicaria,6.5266,0.55633,Lakewash1,SRA,Y_notPulex,NA,NA,NorthAmerica,NA
PRJNA386566,SAMN07108732,SRR5557247,Daphnia pulicaria,23.6569,0.0926799,wild-2,SRA,N_notPulex,37.0902,-95.7129,NorthAmerica,NA
PRJNA386566,SAMN07108738,SRR5557249,Daphnia pulicaria,12.4597,0.103864,wild-8,SRA,N_notPulex,37.0902,-95.7129,NorthAmerica,NA
PRJNA573529,SAMN12816628,SRR10160653,Daphnia pulicaria,18.5648,0.0950854,BRA-00060,SRA,N_notPulex,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816627,SRR10160659,Daphnia pulicaria,19.0585,0.0980393,BRA-00052,SRA,N_notPulex,NA,NA,NorthAmerica,NA
PRJNA573529,SAMN12816626,SRR10160670,Daphnia pulicaria,18.8318,0.098109,BRA-00028,SRA,N_notPulex,NA,NA,NorthAmerica,NA
NA,NA,2018_Pulicaria_Pond21_22,Daphnia pulicaria,14.1365,0.111022,NA,Europe,N_notPulex,53.581442,-0.312748,Europe,NA
NA,NA,2018_Pulicaria_Pond22_21,Daphnia pulicaria,15.5398,0.107975,NA,Europe,N_notPulex,53.581442,-0.312748,Europe,NA
NA,NA,2018_Pulicaria_Pond22_53,Daphnia pulicaria,15.3413,0.108016,NA,Europe,N_notPulex,53.581442,-0.312748,Europe,NA
NA,NA,2018_Pulicaria_Pond22_62,Daphnia pulicaria,25.8723,0.100389,NA,Europe,N_notPulex,53.581442,-0.312748,Europe,NA
NA,NA,2018_Pulicaria_Pond22_72,Daphnia pulicaria,16.3024,0.11236,NA,Europe,N_notPulex,53.581442,-0.312748,Europe,NA
NA,NA,April17_2018_D8_Male1,Daphnia pulex,11.0139,0.0357314,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April17_2018_D8_Male2,Daphnia pulex,12.3248,0.0344772,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April17_2018_D8_Male3,Daphnia pulex,9.67851,0.0294229,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April17_2018_D8_Male4,Daphnia pulex,9.89638,0.0336298,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April17_2018_D8_Male5,Daphnia pulex,2.99369,0.124644,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April29_2018_D8_MomPE1,Daphnia pulex,5.62938,0.0572162,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April29_2018_D8_MomPE2,Daphnia pulex,9.65502,0.0273411,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April29_2018_D8_MomPE3,Daphnia pulex,10.2889,0.0345552,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April29_2018_D8_MomPE4,Daphnia pulex,9.93238,0.0327319,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April29_2018_D8_MomPE5,Daphnia pulex,9.01486,0.0384323,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April29_2018_DBunk_Male1,Daphnia pulex,10.7527,0.0287569,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April29_2018_DBunk_Male2,Daphnia pulex,13.3028,0.027614,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April29_2018_DBunk_Male3,Daphnia pulex,8.74643,0.0402733,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April29_2018_DBunk_Male4,Daphnia pulex,8.95601,0.0253541,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April29_2018_DBunk_Male5,Daphnia pulex,8.8851,0.0320633,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April29_2018_DBunk_MomPE1,Daphnia pulex,9.22349,0.0348947,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April29_2018_DBunk_MomPE2,Daphnia pulex,11.9391,0.0119741,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April29_2018_DBunk_MomPE3,Daphnia pulex,8.69862,0.0344149,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April29_2018_DBunk_MomPE4,Daphnia pulex,7.52757,0.0558896,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April29_2018_DBunk_MomPE5,Daphnia pulex,10.3811,0.0372307,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April29_2018_DCat_Male2,Daphnia pulex,9.33459,0.0334745,NA,Europe,N,50.64245,-2.09121,Europe,NA
NA,NA,April29_2018_DCat_Male3,Daphnia pulex,9.84228,0.0290341,NA,Europe,N,50.64245,-2.09121,Europe,NA
NA,NA,April29_2018_DCat_Male4,Daphnia pulex,10.8475,0.0314004,NA,Europe,N,50.64245,-2.09121,Europe,NA
NA,NA,April29_2018_DCat_Male5,Daphnia pulex,7.97877,0.0394005,NA,Europe,N,50.64245,-2.09121,Europe,NA
NA,NA,April29_2018_DCat_MomPE1,Daphnia pulex,9.96707,0.0326965,NA,Europe,N,50.64245,-2.09121,Europe,NA
NA,NA,April29_2018_DCat_MomPE2,Daphnia pulex,8.39084,0.0341356,NA,Europe,N,50.64245,-2.09121,Europe,NA
NA,NA,April29_2018_DCat_MomPE3,Daphnia pulex,9.76818,0.0256328,NA,Europe,N,50.64245,-2.09121,Europe,NA
NA,NA,April29_2018_DCat_MomPE4,Daphnia pulex,8.72471,0.0365737,NA,Europe,N,50.64245,-2.09121,Europe,NA
NA,NA,April29_2018_DCat_MomPE5,Daphnia pulex,14.3718,0.023367,NA,Europe,N,50.64245,-2.09121,Europe,NA
NA,NA,April_2017_D8_101,Daphnia pulex,19.7229,0.0465877,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_103,Daphnia pulex,25.2189,0.0146002,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_119,Daphnia pulex,19.3509,0.0166282,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_125,Daphnia pulex,22.6096,0.0341906,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_130,Daphnia pulex,7.02076,0.0473083,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_131,Daphnia pulex,16.6194,0.017155,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_132,Daphnia pulex,20.9474,0.0138316,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_133,Daphnia pulex,25.0642,0.015862,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_134,Daphnia pulex,20.397,0.0273414,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_135,Daphnia pulex,19.7817,0.015576,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_136,Daphnia pulex,16.4527,0.0145806,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_137,Daphnia pulex,16.8978,0.0406003,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_141,Daphnia pulex,9.08507,0.0238661,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_142,Daphnia pulex,10.135,0.0313595,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_143,Daphnia pulex,22.0488,0.0314609,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_147,Daphnia pulex,6.18746,0.051367,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_150,Daphnia pulex,18.4149,0.0152737,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_151,Daphnia pulex,35.095,0.0322158,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_157,Daphnia pulex,7.3659,0.0338834,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_165,Daphnia pulex,19.7234,0.0340503,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_167,Daphnia pulex,14.5885,0.0205851,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_17,Daphnia pulex,16.4654,0.03549,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_175,Daphnia pulex,12.7281,0.0158437,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_179,Daphnia pulex,7.99429,0.0283413,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_18,Daphnia pulex,8.54174,0.0407849,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_183,Daphnia pulex,9.48023,0.0267024,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_191,Daphnia pulex,29.4643,0.0141036,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_201,Daphnia pulex,30.8601,0.0142481,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_202,Daphnia pulex,10.824,0.0263564,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_203,Daphnia pulex,18.0359,0.0163595,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_205,Daphnia pulex,11.963,0.0192234,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_209,Daphnia pulex,17.2014,0.014591,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_210,Daphnia pulex,4.32093,0.0929131,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_211,Daphnia pulex,16.06,0.0172669,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_212,Daphnia pulex,23.3868,0.0150149,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_213,Daphnia pulex,37.7072,0.0134288,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_214,Daphnia pulex,12.963,0.0258662,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_215,Daphnia pulex,29.0596,0.0139743,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_222,Daphnia pulex,11.0831,0.0376405,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_223,Daphnia pulex,7.01053,0.0299983,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_227,Daphnia pulex,10.6001,0.0215114,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_230,Daphnia pulex,7.26452,0.0285895,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_239,Daphnia pulex,7.97591,0.0393009,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_248,Daphnia pulex,12.263,0.0185257,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_249,Daphnia pulex,7.07204,0.0326561,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_251,Daphnia pulex,11.5762,0.0191998,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_254,Daphnia pulex,19.927,0.0141632,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_256,Daphnia pulex,6.70693,0.0326891,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_27,Daphnia pulex,18.2129,0.0330164,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_285,Daphnia pulex,14.2807,0.0166349,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_298,Daphnia pulex,11.8639,0.0180297,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_304,Daphnia pulex,8.69972,0.0205607,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_305,Daphnia pulex,5.36065,0.0500294,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_32,Daphnia pulex,5.37505,0.0626251,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_326,Daphnia pulex,15.4185,0.0328429,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_338,Daphnia pulex,5.89836,0.0385784,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_342,Daphnia pulex,10.5894,0.0197948,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_349,Daphnia pulex,16.9671,0.0143695,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_355,Daphnia pulex,8.69992,0.0222641,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_359,Daphnia pulex,6.66464,0.0383578,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_360,Daphnia pulex,7.81932,0.0264973,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_373,Daphnia pulex,4.82965,0.0484552,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_399,Daphnia pulex,11.2899,0.0235736,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_47,Daphnia pulex,13.1921,0.0360071,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_48,Daphnia pulex,13.4686,0.0378514,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_515R,Daphnia pulex,13.8726,0.0376167,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_55,Daphnia pulex,14.4276,0.0459108,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_58,Daphnia pulex,13.7735,0.0386842,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_60,Daphnia pulex,6.37302,0.0324774,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_65,Daphnia pulex,20.645,0.0183588,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_73,Daphnia pulex,15.6584,0.0150947,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_77,Daphnia pulex,19.8023,0.0149095,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_79,Daphnia pulex,13.0017,0.0445673,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_9,Daphnia pulex,12.734,0.048167,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_D8_91,Daphnia pulex,20.2023,0.0328746,NA,Europe,N,50.64256,-2.091652,Europe,NA
NA,NA,April_2017_DBunk_103,Daphnia pulex,14.542,0.0200738,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_108,Daphnia pulex,20.7577,0.0163369,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_11,Daphnia pulex,18.9054,0.00915373,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_111,Daphnia pulex,18.9119,0.024852,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_112,Daphnia pulex,22.7066,0.0230587,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_119,Daphnia pulex,12.3417,0.0243089,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_121,Daphnia pulex,12.2212,0.032959,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_128,Daphnia pulex,16.205,0.0344075,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_129,Daphnia pulex,32.5346,0.0166251,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_13,Daphnia pulex,4.67993,0.0696674,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_131,Daphnia pulex,17.7255,0.0247169,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_132,Daphnia pulex,26.8592,0.0299626,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_133,Daphnia pulex,9.14198,0.0493415,NA,Europe,N,50.64259,-2.09237,Europe,NA
NA,NA,April_2017_DBunk_137,Daphnia pulex,23.2781,0.0273469,NA,Europe,N,50.64259,-2.09237,Europe,NA
