clone,light_trt,genotype,day,hour,position,id,meani,sd,uci,lci,med,exp,active,ID
P17_11,Blue,2|2,2,7,V16,24,0.142350888,NA,0.275961538,0.02,0.150943396,Dec2.23,1,P17_11_Blue_24
P17_11,Blue,2|2,2,8,V16,24,0.324998766,NA,0.498571429,0.028846154,0.432692308,Dec2.23,1,P17_11_Blue_24
P17_11,Blue,2|2,2,9,V16,24,0.087650445,NA,0.20521978,0.031730769,0.048076923,Dec2.23,0,P17_11_Blue_24
P17_11,Blue,2|2,2,10,V16,24,0.406750265,NA,0.498543689,0.286538462,0.432692308,Dec2.23,1,P17_11_Blue_24
P17_11,Blue,2|2,2,11,V16,24,0.260518815,NA,0.494230769,0.022199403,0.346153846,Dec2.23,1,P17_11_Blue_24
P17_11,Blue,2|2,2,12,V16,24,0.206329048,NA,0.38408926,0.002884615,0.25,Dec2.23,1,P17_11_Blue_24
P17_11,Dark,2|2,1,1,V16,30,0.235249746,NA,0.259615385,0.176923077,0.247619048,Dec2.23,1,P17_11_Dark_30
P17_11,Dark,2|2,1,2,V16,30,0.226982317,NA,0.257021045,0.198076923,0.228571429,Dec2.23,1,P17_11_Dark_30
P17_11,Dark,2|2,1,3,V16,30,0.215070644,NA,0.230769231,0.181153846,0.228571429,Dec2.23,1,P17_11_Dark_30
P17_11,Dark,2|2,1,4,V16,30,0.201360544,NA,0.242564103,0.16525641,0.211538462,Dec2.23,1,P17_11_Dark_30
P17_11,Dark,2|2,2,5,V16,30,0.214710761,NA,0.275507983,0.166346154,0.201923077,Dec2.23,1,P17_11_Dark_30
P17_11,Dark,2|2,2,6,V16,30,0.181122449,NA,0.230769231,0.137087912,0.173076923,Dec2.23,1,P17_11_Dark_30
P17_11,Dark,2|2,2,7,V16,30,0.183325188,NA,0.199038462,0.162371795,0.188679245,Dec2.23,1,P17_11_Dark_30
P17_11,Dark,2|2,2,8,V16,30,0.102632475,NA,0.164423077,0.044065934,0.113207547,Dec2.23,1,P17_11_Dark_30
P17_11,Dark,2|2,2,9,V16,30,0.057639979,NA,0.128846154,0.005769231,0.038461538,Dec2.23,0,P17_11_Dark_30
P17_11,Dark,2|2,2,10,V16,30,0.047828362,NA,0.138397436,0,0.028571429,Dec2.23,0,P17_11_Dark_30
P17_11,Dark,2|2,2,11,V16,30,0.046731493,NA,0.077445855,0.005769231,0.057142857,Dec2.23,0,P17_11_Dark_30
P17_11,Dark,2|2,2,12,V16,30,0.030103028,NA,0.072115385,0.002857143,0.028846154,Dec2.23,0,P17_11_Dark_30
P17_10,White,2|2,1,1,V17,1,0.492387419,NA,0.574727866,0.43043956,0.480769231,Dec2.23,1,P17_10_White_1
P17_10,White,2|2,1,2,V17,1,0.538855731,NA,0.584862637,0.466346154,0.548076923,Dec2.23,1,P17_10_White_1
P17_10,White,2|2,1,3,V17,1,0.639521193,NA,0.793461538,0.516346154,0.634615385,Dec2.23,1,P17_10_White_1
P17_10,White,2|2,1,4,V17,1,0.631514914,NA,0.765,0.513076923,0.596153846,Dec2.23,1,P17_10_White_1
P17_10,White,2|2,2,5,V17,1,0.58909739,NA,0.701960418,0.459615385,0.596153846,Dec2.23,1,P17_10_White_1
P17_10,White,2|2,2,6,V17,1,0.893341183,NA,1.291346154,0.65525641,0.826923077,Dec2.23,1,P17_10_White_1
P17_10,White,2|2,2,7,V17,1,0.670554782,NA,0.821153846,0.598439768,0.634615385,Dec2.23,1,P17_10_White_1
P17_10,White,2|2,2,8,V17,1,0.819287294,NA,1.313736264,0.413497823,0.759615385,Dec2.23,1,P17_10_White_1
P17_10,White,2|2,2,9,V17,1,1.110911788,NA,1.488543956,0.8125,1.057692308,Dec2.23,1,P17_10_White_1
P17_10,White,2|2,2,10,V17,1,0.818184197,NA,1.374038462,0.622197802,0.653846154,Dec2.23,1,P17_10_White_1
P17_10,White,2|2,2,11,V17,1,0.511095573,NA,0.616075429,0.352884615,0.538461538,Dec2.23,1,P17_10_White_1
P17_10,White,2|2,2,12,V17,1,0.377276048,NA,0.503900581,0.2625,0.361904762,Dec2.23,1,P17_10_White_1
P17_10,Dark,2|2,1,1,V17,9,0.30106706,NA,0.372115385,0.238681319,0.283018868,Dec2.23,1,P17_10_Dark_9
P17_10,Dark,2|2,1,2,V17,9,0.173903814,NA,0.514949202,0,0.086538462,Dec2.23,1,P17_10_Dark_9
P17_10,Dark,2|2,1,3,V17,9,0.113396128,NA,0.278589744,0.005769231,0.115384615,Dec2.23,1,P17_10_Dark_9
P17_10,Dark,2|2,1,4,V17,9,0.065881737,NA,0.226923077,0,0,Dec2.23,0,P17_10_Dark_9
P17_10,Dark,2|2,2,5,V17,9,0.050746177,NA,0.139423077,0.018921833,0.019230769,Dec2.23,0,P17_10_Dark_9
P17_10,Dark,2|2,2,6,V17,9,0.067255364,NA,0.176923077,0.005769231,0.038095238,Dec2.23,0,P17_10_Dark_9
P17_10,Dark,2|2,2,7,V17,9,0.101416175,NA,0.255705128,0.005769231,0.076923077,Dec2.23,1,P17_10_Dark_9
P17_10,Dark,2|2,2,8,V17,9,0.216890051,NA,0.466346154,0.031320755,0.173076923,Dec2.23,1,P17_10_Dark_9
P17_10,Dark,2|2,2,9,V17,9,0.320054945,NA,0.400961538,0.242307692,0.298076923,Dec2.23,1,P17_10_Dark_9
P17_10,Dark,2|2,2,10,V17,9,0.450306986,NA,0.79626587,0.261538462,0.359223301,Dec2.23,1,P17_10_Dark_9
P17_10,Dark,2|2,2,11,V17,9,0.137702773,NA,0.308653846,0.011538462,0.105769231,Dec2.23,1,P17_10_Dark_9
P17_10,Dark,2|2,2,12,V17,9,0.001373626,NA,0.006730769,0,0,Dec2.23,0,P17_10_Dark_9
P17_10,White,2|2,1,1,V18,2,0.604801892,NA,0.674038462,0.488298258,0.634615385,Dec2.23,1,P17_10_White_2
P17_10,White,2|2,1,2,V18,2,0.781569957,NA,0.950961538,0.627449202,0.807692308,Dec2.23,1,P17_10_White_2
P17_10,White,2|2,1,3,V18,2,0.947671376,NA,1.06775641,0.825961538,0.923076923,Dec2.23,1,P17_10_White_2
P17_10,White,2|2,1,4,V18,2,0.956527996,NA,1.332692308,0.778461538,0.847619048,Dec2.23,1,P17_10_White_2
P17_10,White,2|2,2,5,V18,2,0.880209653,NA,1.050933532,0.637772134,0.942307692,Dec2.23,1,P17_10_White_2
P17_10,White,2|2,2,6,V18,2,0.794243851,NA,1.05,0.623076923,0.769230769,Dec2.23,1,P17_10_White_2
P17_10,White,2|2,2,7,V18,2,0.840474848,NA,1.034306967,0.641346154,0.854368932,Dec2.23,1,P17_10_White_2
P17_10,White,2|2,2,8,V18,2,0.583216088,NA,0.92378447,0.311538462,0.634615385,Dec2.23,1,P17_10_White_2
P17_10,White,2|2,2,9,V18,2,0.487192569,NA,0.592307692,0.365128205,0.490384615,Dec2.23,1,P17_10_White_2
P17_10,White,2|2,2,10,V18,2,0.648037677,NA,0.840384615,0.428406593,0.634615385,Dec2.23,1,P17_10_White_2
P17_10,White,2|2,2,11,V18,2,0.589624326,NA,0.684724919,0.370164302,0.644230769,Dec2.23,1,P17_10_White_2
P17_10,White,2|2,2,12,V18,2,0.756573413,NA,0.799038462,0.725562409,0.742857143,Dec2.23,1,P17_10_White_2
P17_10,Blue,2|2,1,1,V18,6,0.515713397,NA,0.70154209,0.384340659,0.5,Dec2.23,1,P17_10_Blue_6
P17_10,Blue,2|2,1,2,V18,6,0.685833259,NA,0.822115385,0.561865022,0.653846154,Dec2.23,1,P17_10_Blue_6
P17_10,Blue,2|2,1,3,V18,6,0.631632653,NA,0.734615385,0.553974359,0.619047619,Dec2.23,1,P17_10_Blue_6
P17_10,Blue,2|2,1,4,V18,6,0.687676609,NA,0.765192308,0.621153846,0.682692308,Dec2.23,1,P17_10_Blue_6
P17_10,Blue,2|2,2,5,V18,6,0.516087349,NA,0.617307692,0.380751089,0.528846154,Dec2.23,1,P17_10_Blue_6
P17_10,Blue,2|2,2,6,V18,6,0.559628467,NA,0.607912088,0.502884615,0.567307692,Dec2.23,1,P17_10_Blue_6
P17_10,Blue,2|2,2,7,V18,6,0.589304474,NA,0.698040639,0.491346154,0.557692308,Dec2.23,1,P17_10_Blue_6
P17_10,Blue,2|2,2,8,V18,6,0.504502483,NA,0.639894775,0.395192308,0.471153846,Dec2.23,1,P17_10_Blue_6
P17_10,Blue,2|2,2,9,V18,6,0.559628467,NA,0.649038462,0.435576923,0.59047619,Dec2.23,1,P17_10_Blue_6
P17_10,Blue,2|2,2,10,V18,6,0.51510989,NA,0.602884615,0.406373626,0.538461538,Dec2.23,1,P17_10_Blue_6
P17_10,Blue,2|2,2,11,V18,6,0.619800034,NA,0.80603062,0.425,0.615384615,Dec2.23,1,P17_10_Blue_6
P17_10,Blue,2|2,2,12,V18,6,0.532184819,NA,0.601487663,0.394679487,0.576923077,Dec2.23,1,P17_10_Blue_6
P17_10,White,2|2,1,1,V19,3,0.837850969,NA,1.067564103,0.632692308,0.826923077,Dec2.23,1,P17_10_White_3
P17_10,White,2|2,1,2,V19,3,0.607240109,NA,0.851923077,0.271153846,0.716981132,Dec2.23,1,P17_10_White_3
P17_10,White,2|2,1,3,V19,3,0.846425807,NA,1.092533937,0.641373626,0.776699029,Dec2.23,1,P17_10_White_3
P17_10,White,2|2,1,4,V19,3,0.737268141,NA,0.851904406,0.587527473,0.711538462,Dec2.23,1,P17_10_White_3
P17_10,White,2|2,2,5,V19,3,0.44022763,NA,0.778846154,0.150961538,0.355769231,Dec2.23,1,P17_10_White_3
P17_10,White,2|2,2,6,V19,3,0.30972055,NA,0.577884615,0.042438387,0.230769231,Dec2.23,1,P17_10_White_3
P17_10,White,2|2,2,7,V19,3,0.21703377,NA,0.384540702,0.108000726,0.192307692,Dec2.23,1,P17_10_White_3
P17_10,White,2|2,2,8,V19,3,0.420027547,NA,0.526923077,0.323846154,0.394230769,Dec2.23,1,P17_10_White_3
P17_10,White,2|2,2,9,V19,3,0.327025321,NA,0.431945482,0.159615385,0.346153846,Dec2.23,1,P17_10_White_3
P17_10,White,2|2,2,10,V19,3,0.414324961,NA,0.590384615,0.283653846,0.371428571,Dec2.23,1,P17_10_White_3
P17_10,White,2|2,2,11,V19,3,0.417497484,NA,0.553398058,0.228076923,0.519230769,Dec2.23,1,P17_10_White_3
P17_10,White,2|2,2,12,V19,3,0.416442935,NA,0.566576819,0.261538462,0.40776699,Dec2.23,1,P17_10_White_3
P17_10,Blue,2|2,1,1,V19,7,0.609414189,NA,0.6816582,0.502884615,0.619047619,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,1,2,V19,7,0.387693394,NA,0.599056604,0.136538462,0.442307692,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,1,3,V19,7,0.496009942,NA,0.619230769,0.390054945,0.490384615,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,1,4,V19,7,0.524529042,NA,0.637948718,0.385576923,0.538461538,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,2,5,V19,7,0.455053415,NA,0.587518142,0.393269231,0.423076923,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,2,6,V19,7,0.421232339,NA,0.665384615,0.324972527,0.365384615,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,2,7,V19,7,0.407741921,NA,0.499038462,0.345192308,0.396226415,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,2,8,V19,7,0.490936287,NA,0.612971698,0.396153846,0.490384615,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,2,9,V19,7,0.444400837,NA,0.583653846,0.298076923,0.476190476,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,2,10,V19,7,0.291875981,NA,0.375961538,0.17728022,0.304761905,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,2,11,V19,7,0.336214202,NA,0.520192308,0.141103435,0.342857143,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,2,12,V19,7,0.315592696,NA,0.492579826,0.105769231,0.342857143,Dec2.23,1,P17_10_Blue_7
P17_10,Blue,2|2,1,1,V20,8,0.696263193,NA,0.782692308,0.551923077,0.701923077,Dec2.23,1,P17_10_Blue_8
P17_10,Blue,2|2,1,2,V20,8,0.777062044,NA,0.925,0.606703297,0.798076923,Dec2.23,1,P17_10_Blue_8
P17_10,Blue,2|2,1,3,V20,8,0.592857143,NA,0.846153846,0.203846154,0.685714286,Dec2.23,1,P17_10_Blue_8
P17_10,Blue,2|2,1,4,V20,8,0.546310832,NA,0.676153846,0.274038462,0.6,Dec2.23,1,P17_10_Blue_8
P17_10,Blue,2|2,2,5,V20,8,0.458227936,NA,0.619394049,0.365384615,0.442307692,Dec2.23,1,P17_10_Blue_8
P17_10,Blue,2|2,2,6,V20,8,0.284000523,NA,0.4375,0.151923077,0.247619048,Dec2.23,1,P17_10_Blue_8
P17_10,Blue,2|2,2,7,V20,8,0.129508654,NA,0.276451379,0.011538462,0.134615385,Dec2.23,1,P17_10_Blue_8
P17_10,Blue,2|2,2,8,V20,8,0.023351648,NA,0.065384615,0,0.019230769,Dec2.23,0,P17_10_Blue_8
P17_10,Blue,2|2,2,9,V20,8,0.001373626,NA,0.006730769,0,0,Dec2.23,0,P17_10_Blue_8
P17_10,Blue,2|2,2,10,V20,8,0,NA,0,0,0,Dec2.23,0,P17_10_Blue_8
P17_10,Blue,2|2,2,11,V20,8,0.085099424,NA,0.2875,0,0.019230769,Dec2.23,0,P17_10_Blue_8
P17_10,Blue,2|2,2,12,V20,8,0.010989011,NA,0.05,0,0,Dec2.23,0,P17_10_Blue_8
P17_10,Dark,2|2,1,1,V20,12,0.23528998,NA,0.307021045,0.151923077,0.230769231,Dec2.23,1,P17_10_Dark_12
P17_10,Dark,2|2,1,2,V20,12,0.31401173,NA,0.479426705,0.224038462,0.259615385,Dec2.23,1,P17_10_Dark_12
P17_10,Dark,2|2,1,3,V20,12,0.210949765,NA,0.253846154,0.130164835,0.219047619,Dec2.23,1,P17_10_Dark_12
P17_10,Dark,2|2,1,4,V20,12,0.254657248,NA,0.332307692,0.147115385,0.278846154,Dec2.23,1,P17_10_Dark_12
P17_10,Dark,2|2,2,5,V20,12,0.20811538,NA,0.295192308,0.126483516,0.192307692,Dec2.23,1,P17_10_Dark_12
P17_10,Dark,2|2,2,6,V20,12,0.227721088,NA,0.286538462,0.164423077,0.219047619,Dec2.23,1,P17_10_Dark_12
P17_10,Dark,2|2,2,7,V20,12,0.206417168,NA,0.274437591,0.114423077,0.221153846,Dec2.23,1,P17_10_Dark_12
P17_10,Dark,2|2,2,8,V20,12,0.250385307,NA,0.35,0.177884615,0.230769231,Dec2.23,1,P17_10_Dark_12
P17_10,Dark,2|2,2,9,V20,12,0.144099948,NA,0.278846154,0.089148352,0.096153846,Dec2.23,1,P17_10_Dark_12
P17_10,Dark,2|2,2,10,V20,12,0.200039246,NA,0.25989011,0.14525641,0.182692308,Dec2.23,1,P17_10_Dark_12
P17_10,Dark,2|2,2,11,V20,12,0.252462748,NA,0.382692308,0.134503361,0.269230769,Dec2.23,1,P17_10_Dark_12
P17_10,Dark,2|2,2,12,V20,12,0.235484237,NA,0.301923077,0.158589744,0.240384615,Dec2.23,1,P17_10_Dark_12
P17_63,White,1|2,1,1,V21,55,0.496430299,NA,0.600580552,0.421153846,0.471153846,Dec2.23,1,P17_63_White_55
P17_63,White,1|2,1,2,V21,55,0.452642349,NA,0.498571429,0.382692308,0.451923077,Dec2.23,1,P17_63_White_55
P17_63,White,1|2,1,3,V21,55,0.416522763,NA,0.480769231,0.337417582,0.413461538,Dec2.23,1,P17_63_White_55
P17_63,White,1|2,1,4,V21,55,0.415057561,NA,0.496730769,0.353736264,0.394230769,Dec2.23,1,P17_63_White_55
P17_63,White,1|2,2,5,V21,55,0.384506531,NA,0.429615385,0.347351234,0.375,Dec2.23,1,P17_63_White_55
P17_63,White,1|2,2,6,V21,55,0.419740973,NA,0.4625,0.374038462,0.428571429,Dec2.23,1,P17_63_White_55
P17_63,White,1|2,2,7,V21,55,0.380450076,NA,0.431456044,0.318051524,0.384615385,Dec2.23,1,P17_63_White_55
P17_63,White,1|2,2,8,V21,55,0.376576276,NA,0.45,0.275544267,0.384615385,Dec2.23,1,P17_63_White_55
P17_63,White,1|2,2,9,V21,55,0.351177394,NA,0.413461538,0.316346154,0.342857143,Dec2.23,1,P17_63_White_55
P17_63,White,1|2,2,10,V21,55,0.258869702,NA,0.347628205,0.137912088,0.307692308,Dec2.23,1,P17_63_White_55
P17_63,White,1|2,2,11,V21,55,0.03839689,NA,0.076923077,0,0.029126214,Dec2.23,0,P17_63_White_55
P17_63,White,1|2,2,12,V21,55,0.170728553,NA,0.315892598,0.046153846,0.144230769,Dec2.23,1,P17_63_White_55
P17_63,Blue,1|2,1,1,V21,59,0.499406613,NA,0.749487179,0.284615385,0.528846154,Dec2.23,1,P17_63_Blue_59
P17_63,Blue,1|2,1,2,V21,59,0.509983906,NA,0.59277939,0.381730769,0.548076923,Dec2.23,1,P17_63_Blue_59
