slurmID,Sample,Species,Continent,bam,fast.name,fast.wildcard,Origin,for.fasta,rev.fasta
1,index_8nt_N7_10-index_8nt_N5_184_SL378835_Spring_2018_Pond19_50,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_10-index_8nt_N5_184_SL378835,HHY27DSXX_s1_2_index_8nt_N7_10-index_8nt_N5_184_SL378835
2,March15_2019_DBunk_MomPE1,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_687-index_8nt_N5_700_SL406372_March15_2019_DBunk_MomPE1,index_8nt_N7_687-index_8nt_N5_700_SL406372,Europe,NA,NA
3,March15_2019_DBunk_MomPE20,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_472-index_8nt_N5_239_SL406332_March15_2019_DBunk_MomPE20,index_8nt_N7_472-index_8nt_N5_239_SL406332,Europe,NA,NA
4,March20_2018_DBunk_10,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_520-index_8nt_N5_163_SL378900_March20_2018_DBunk_10,index_8nt_N7_520-index_8nt_N5_163_SL378900,Europe,NA,NA
5,March20_2018_DBunk_18,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_3-index_8nt_N5_15_SL378844_March20_2018_DBunk_18,index_8nt_N7_3-index_8nt_N5_15_SL378844,Europe,NA,NA
6,March20_2018_DBunk_21,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_560-index_8nt_N5_111_SL378917_March20_2018_DBunk_21,index_8nt_N7_560-index_8nt_N5_111_SL378917,Europe,NA,NA
7,March20_2018_DBunk_22,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_677-index_8nt_N5_13_SL378922_March20_2018_DBunk_22,index_8nt_N7_677-index_8nt_N5_13_SL378922,Europe,NA,NA
8,March20_2018_DBunk_23,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_422-index_8nt_N5_11_SL378886_March20_2018_DBunk_23,index_8nt_N7_422-index_8nt_N5_11_SL378886,Europe,NA,NA
9,March20_2018_DBunk_42,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_677-index_8nt_N5_26_SL378925_March20_2018_DBunk_42,index_8nt_N7_677-index_8nt_N5_26_SL378925,Europe,NA,NA
10,March20_2018_DBunk_38,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_3-index_8nt_N5_6_SL378841_March20_2018_DBunk_38,index_8nt_N7_3-index_8nt_N5_6_SL378841,Europe,NA,NA
11,March20_2018_DBunk_40,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_206-index_8nt_N5_163_SL378865_March20_2018_DBunk_40,index_8nt_N7_206-index_8nt_N5_163_SL378865,Europe,NA,NA
12,March20_2018_DBunk_41,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_677-index_8nt_N5_11_SL378921_March20_2018_DBunk_41,index_8nt_N7_677-index_8nt_N5_11_SL378921,Europe,NA,NA
13,March20_2018_DBunk_43,Daphnia obtusa,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_422-index_8nt_N5_26_SL378889_March20_2018_DBunk_43,index_8nt_N7_422-index_8nt_N5_26_SL378889,Europe,NA,NA
14,SRR5012393,Daphnia obtusa,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
15,SRR5012394,Daphnia obtusa,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
16,SRR5012771,Daphnia obtusa,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
17,SRR5012396,Daphnia obtusa,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
18,SRR5012770,Daphnia obtusa,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
19,SRR5012773,Daphnia obtusa,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
20,SRR10160681,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
21,April_2017_D8_60,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_130_SL282912_April_2017_D8_60,5008-AB_index_8nt_130_SL282912,Europe,NA,NA
22,April_2017_D8_9,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_186_SL263044_April_2017_D8_9,index_8nt_186_SL263044,Europe,NA,NA
23,April29_2018_D8_MomPE1,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_303-index_8nt_N5_438_SL406316_April29_2018_D8_MomPE1,index_8nt_N7_303-index_8nt_N5_438_SL406316,Europe,NA,NA
24,April_2017_DBunk_103,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_389_SL263065_April_2017_DBunk_103,index_8nt_389_SL263065,Europe,NA,NA
25,April_2017_DBunk_111,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_396_SL263066_April_2017_DBunk_111,index_8nt_396_SL263066,Europe,NA,NA
26,April_2017_DBunk_121,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_409_SL263068_April_2017_DBunk_121,index_8nt_409_SL263068,Europe,NA,NA
27,April_2017_DBunk_128,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_68_SL263034_April_2017_DBunk_128,index_8nt_68_SL263034,Europe,NA,NA
28,April_2017_DBunk_129,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_645_SL263108_April_2017_DBunk_129,index_8nt_645_SL263108,Europe,NA,NA
29,April29_2018_D8_MomPE2,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_2-index_8nt_N5_685_SL406352_April29_2018_D8_MomPE2,index_8nt_N7_2-index_8nt_N5_685_SL406352,Europe,NA,NA
30,April_2017_DBunk_13,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_572_SL282960_April_2017_DBunk_13,5008-AB_index_8nt_572_SL282960,Europe,NA,NA
31,April_2017_DBunk_131,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_93_SL263037_April_2017_DBunk_131,index_8nt_93_SL263037,Europe,NA,NA
32,April_2017_DBunk_132,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_524_SL263084_April_2017_DBunk_132,index_8nt_524_SL263084,Europe,NA,NA
33,April_2017_DBunk_133,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_437_SL263072_April_2017_DBunk_133,index_8nt_437_SL263072,Europe,NA,NA
34,April_2017_DBunk_137,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_488_SL263079_April_2017_DBunk_137,index_8nt_488_SL263079,Europe,NA,NA
35,April_2017_DBunk_139,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_464_SL263076_April_2017_DBunk_139,index_8nt_464_SL263076,Europe,NA,NA
36,April_2017_DBunk_142,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_428_SL263069_April_2017_DBunk_142,index_8nt_428_SL263069,Europe,NA,NA
37,April29_2018_D8_MomPE5,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_215-index_8nt_N5_71_SL406294_April29_2018_D8_MomPE5,index_8nt_N7_215-index_8nt_N5_71_SL406294,Europe,NA,NA
38,April_2017_DBunk_149,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_11_SL263032_April_2017_DBunk_149,index_8nt_11_SL263032,Europe,NA,NA
39,April_2017_DBunk_151,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_5_SL282898_April_2017_DBunk_151,5008-AB_index_8nt_5_SL282898,Europe,NA,NA
40,April_2017_DBunk_152,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_476_SL263078_April_2017_DBunk_152,index_8nt_476_SL263078,Europe,NA,NA
41,April_2017_DBunk_160,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_6_SL282899_April_2017_DBunk_160,5008-AB_index_8nt_6_SL282899,Europe,NA,NA
42,April_2017_DBunk_185,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_379_SL282932_April_2017_DBunk_185,5008-AB_index_8nt_379_SL282932,Europe,NA,NA
43,April_2017_DBunk_19,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_534_SL282954_April_2017_DBunk_19,5008-AB_index_8nt_534_SL282954,Europe,NA,NA
44,April_2017_DBunk_203,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_324_SL282926_April_2017_DBunk_203,5008-AB_index_8nt_324_SL282926,Europe,NA,NA
45,April29_2018_D8_MomPE4,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_10-index_8nt_N5_509_SL406291_April29_2018_D8_MomPE4,index_8nt_N7_10-index_8nt_N5_509_SL406291,Europe,NA,NA
46,April_2017_DBunk_21,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_573_SL282961_April_2017_DBunk_21,5008-AB_index_8nt_573_SL282961,Europe,NA,NA
47,April_2017_DBunk_213,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_186_SL282915_April_2017_DBunk_213,5008-AB_index_8nt_186_SL282915,Europe,NA,NA
48,April_2017_DBunk_230,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_476_SL282946_April_2017_DBunk_230,5008-AB_index_8nt_476_SL282946,Europe,NA,NA
49,April_2017_DBunk_232,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_522_SL282951_April_2017_DBunk_232,5008-AB_index_8nt_522_SL282951,Europe,NA,NA
50,April_2017_DBunk_233,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_560_SL282959_April_2017_DBunk_233,5008-AB_index_8nt_560_SL282959,Europe,NA,NA
51,April_2017_DBunk_237,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_438_SL282942_April_2017_DBunk_237,5008-AB_index_8nt_438_SL282942,Europe,NA,NA
52,April_2017_DBunk_253,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_515_SL282950_April_2017_DBunk_253,5008-AB_index_8nt_515_SL282950,Europe,NA,NA
53,April_2017_DBunk_254,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_524_SL282952_April_2017_DBunk_254,5008-AB_index_8nt_524_SL282952,Europe,NA,NA
54,April_2017_DBunk_263,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_446_SL282943_April_2017_DBunk_263,5008-AB_index_8nt_446_SL282943,Europe,NA,NA
55,April_2017_DBunk_266,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_184_SL282914_April_2017_DBunk_266,5008-AB_index_8nt_184_SL282914,Europe,NA,NA
56,April_2017_DBunk_268,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_540_SL282955_April_2017_DBunk_268,5008-AB_index_8nt_540_SL282955,Europe,NA,NA
57,April_2017_DBunk_27,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_668_SL282975_April_2017_DBunk_27,5008-AB_index_8nt_668_SL282975,Europe,NA,NA
58,Spring_2016_D10_10.5,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_700_SL252018_Spring_2016_D10_10.5,index_8nt_700_SL252018,Europe,NA,NA
59,Spring_2016_D8_8.1,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_3_SL251994_Spring_2016_D8_8.1,index_8nt_3_SL251994,Europe,NA,NA
60,Spring_2016_D8_8.10,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_520-index_8nt_N5_685_SL324243_Spring_2016_D8_8.10,index_8nt_N7_520-index_8nt_N5_685_SL324243,Europe,NA,NA
61,Spring_2016_D8_8.12,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_677-index_8nt_N5_685_SL324246_Spring_2016_D8_8.12,index_8nt_N7_677-index_8nt_N5_685_SL324246,Europe,NA,NA
62,Spring_2016_D8_8.12,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_4_SL252005_Spring_2016_D8_8.12,index_8nt_4_SL252005,Europe,NA,NA
63,Spring_2016_D8_8.20,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_527-index_8nt_N5_700_SL324257_Spring_2016_D8_8.20,index_8nt_N7_527-index_8nt_N5_700_SL324257,Europe,NA,NA
64,April_2017_DBunk_28,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_522_SL263083_April_2017_DBunk_28,index_8nt_522_SL263083,Europe,NA,NA
65,Spring_2016_D8_8.2,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_13_SL252025_Spring_2016_D8_8.2,index_8nt_13_SL252025,Europe,NA,NA
66,Spring_2016_D8_8.21,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_31_SL252026_Spring_2016_D8_8.21,index_8nt_31_SL252026,Europe,NA,NA
67,Spring_2016_D8_8.23,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_527-index_8nt_N5_685_SL324244_Spring_2016_D8_8.23,index_8nt_N7_527-index_8nt_N5_685_SL324244,Europe,NA,NA
68,Spring_2016_D8_8.23,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_33_SL251973_Spring_2016_D8_8.23,index_8nt_33_SL251973,Europe,NA,NA
69,Spring_2016_D8_8.24,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_683-index_8nt_N5_685_SL324248_Spring_2016_D8_8.24,index_8nt_N7_683-index_8nt_N5_685_SL324248,Europe,NA,NA
70,Spring_2016_D8_8.24,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_77_SL251974_Spring_2016_D8_8.24,index_8nt_77_SL251974,Europe,NA,NA
71,Spring_2016_D8_8.25,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_683-index_8nt_N5_438_SL324221_Spring_2016_D8_8.25,index_8nt_N7_683-index_8nt_N5_438_SL324221,Europe,NA,NA
72,Spring_2016_D8_8.25,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_129_SL251975_Spring_2016_D8_8.25,index_8nt_129_SL251975,Europe,NA,NA
73,Spring_2016_D8_8.26,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_206-index_8nt_N5_685_SL324239_Spring_2016_D8_8.26,index_8nt_N7_206-index_8nt_N5_685_SL324239,Europe,NA,NA
74,Spring_2016_D8_8.26,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_693_SL252015_Spring_2016_D8_8.26,index_8nt_693_SL252015,Europe,NA,NA
75,April_2017_DBunk_297,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_437_SL282941_April_2017_DBunk_297,5008-AB_index_8nt_437_SL282941,Europe,NA,NA
76,Spring_2016_D8_8.3,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_269_SL251978_Spring_2016_D8_8.3,index_8nt_269_SL251978,Europe,NA,NA
77,Spring_2016_D8_8.31,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_396-index_8nt_N5_685_SL324241_Spring_2016_D8_8.31,index_8nt_N7_396-index_8nt_N5_685_SL324241,Europe,NA,NA
78,Spring_2016_D8_8.31,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_294_SL251979_Spring_2016_D8_8.31,index_8nt_294_SL251979,Europe,NA,NA
79,Spring_2016_D8_8.32,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_315_SL251980_Spring_2016_D8_8.32,index_8nt_315_SL251980,Europe,NA,NA
80,Spring_2016_D8_8.35,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_324_SL251981_Spring_2016_D8_8.35,index_8nt_324_SL251981,Europe,NA,NA
81,Spring_2016_D8_8.18,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_299-index_8nt_N5_700_SL324253_Spring_2016_D8_8.18,index_8nt_N7_299-index_8nt_N5_700_SL324253,Europe,NA,NA
82,Spring_2016_D8_8.18,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_10_SL252024_Spring_2016_D8_8.18,index_8nt_10_SL252024,Europe,NA,NA
83,Spring_2016_W1_1.1,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_3-index_8nt_N5_685_SL324237_Spring_2016_W1_1.1,index_8nt_N7_3-index_8nt_N5_685_SL324237,Europe,NA,NA
84,Spring_2016_W1_1.1,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_330_SL251985_Spring_2016_W1_1.1,index_8nt_330_SL251985,Europe,NA,NA
85,Spring_2016_W6_6.1,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_520-index_8nt_N5_700_SL324256_Spring_2016_W6_6.1,index_8nt_N7_520-index_8nt_N5_700_SL324256,Europe,NA,NA
86,Spring_2016_W6_6.1,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_554_SL252003_Spring_2016_W6_6.1,index_8nt_554_SL252003,Europe,NA,NA
87,April_2017_DBunk_3,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_618_SL282968_April_2017_DBunk_3,5008-AB_index_8nt_618_SL282968,Europe,NA,NA
88,April_2017_DBunk_302,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_428_SL282938_April_2017_DBunk_302,5008-AB_index_8nt_428_SL282938,Europe,NA,NA
89,Spring_2017_D8_336,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_215-index_8nt_N5_71_SL324236_Spring_2017_D8_336,index_8nt_N7_215-index_8nt_N5_71_SL324236,Europe,NA,NA
90,Spring_2017_DBunk_113,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_10-index_8nt_N5_685_SL324214_Spring_2017_DBunk_113,index_8nt_N7_10-index_8nt_N5_685_SL324214,Europe,NA,NA
91,Spring_2017_DBunk_122,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_2-index_8nt_N5_509_SL324306_Spring_2017_DBunk_122,index_8nt_N7_2-index_8nt_N5_509_SL324306,Europe,NA,NA
92,Spring_2017_DBunk_125,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_683-index_8nt_N5_436_SL324208_Spring_2017_DBunk_125,index_8nt_N7_683-index_8nt_N5_436_SL324208,Europe,NA,NA
93,Spring_2017_DBunk_143,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_472-index_8nt_N5_436_SL324298_Spring_2017_DBunk_143,index_8nt_N7_472-index_8nt_N5_436_SL324298,Europe,NA,NA
94,Spring_2017_DBunk_198,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_1-index_8nt_N5_509_SL324222_Spring_2017_DBunk_198,index_8nt_N7_1-index_8nt_N5_509_SL324222,Europe,NA,NA
95,April_2017_DBunk_153,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_510_SL263081_April_2017_DBunk_153,index_8nt_510_SL263081,Europe,NA,NA
96,April_2017_DBunk_36,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_610_SL282966_April_2017_DBunk_36,5008-AB_index_8nt_610_SL282966,Europe,NA,NA
97,Spring_2017_DBunk_217,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_389-index_8nt_N5_700_SL324293_Spring_2017_DBunk_217,index_8nt_N7_389-index_8nt_N5_700_SL324293,Europe,NA,NA
98,Spring_2017_DBunk_222,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_711-index_8nt_N5_509_SL324344_Spring_2017_DBunk_222,index_8nt_N7_711-index_8nt_N5_509_SL324344,Europe,NA,NA
99,Spring_2017_DBunk_242,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_3-index_8nt_N5_436_SL324197_Spring_2017_DBunk_242,index_8nt_N7_3-index_8nt_N5_436_SL324197,Europe,NA,NA
100,Spring_2017_DBunk_252,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_675-index_8nt_N5_438_SL324325_Spring_2017_DBunk_252,index_8nt_N7_675-index_8nt_N5_438_SL324325,Europe,NA,NA
101,Spring_2017_DBunk_260,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_587-index_8nt_N5_685_SL324319_Spring_2017_DBunk_260,index_8nt_N7_587-index_8nt_N5_685_SL324319,Europe,NA,NA
102,April29_2018_DBunk_Male1,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_215-index_8nt_N5_438_SL406299_April29_2018_DBunk_Male1,index_8nt_N7_215-index_8nt_N5_438_SL406299,Europe,NA,NA
103,Spring_2017_DBunk_315,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_299-index_8nt_N5_438_SL324213_Spring_2017_DBunk_315,index_8nt_N7_299-index_8nt_N5_438_SL324213,Europe,NA,NA
104,Spring_2017_DBunk_321,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_294-index_8nt_N5_71_SL324268_Spring_2017_DBunk_321,index_8nt_N7_294-index_8nt_N5_71_SL324268,Europe,NA,NA
105,Spring_2017_DBunk_347,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_472-index_8nt_N5_685_SL324301_Spring_2017_DBunk_347,index_8nt_N7_472-index_8nt_N5_685_SL324301,Europe,NA,NA
106,April_2017_DBunk_45,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_251_SL282920_April_2017_DBunk_45,5008-AB_index_8nt_251_SL282920,Europe,NA,NA
107,Spring_2017_DBunk_353,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_677-index_8nt_N5_436_SL324207_Spring_2017_DBunk_353,index_8nt_N7_677-index_8nt_N5_436_SL324207,Europe,NA,NA
108,Spring_2017_DBunk_360,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_294-index_8nt_N5_685_SL324275_Spring_2017_DBunk_360,index_8nt_N7_294-index_8nt_N5_685_SL324275,Europe,NA,NA
109,Spring_2017_DBunk_367,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_215-index_8nt_N5_685_SL324266_Spring_2017_DBunk_367,index_8nt_N7_215-index_8nt_N5_685_SL324266,Europe,NA,NA
110,Spring_2017_DBunk_373,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_294-index_8nt_N5_239_SL324270_Spring_2017_DBunk_373,index_8nt_N7_294-index_8nt_N5_239_SL324270,Europe,NA,NA
111,Spring_2017_DBunk_378,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_687-index_8nt_N5_509_SL324335_Spring_2017_DBunk_378,index_8nt_N7_687-index_8nt_N5_509_SL324335,Europe,NA,NA
112,Spring_2017_DBunk_387,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_687-index_8nt_N5_184_SL324331_Spring_2017_DBunk_387,index_8nt_N7_687-index_8nt_N5_184_SL324331,Europe,NA,NA
113,April_2017_DBunk_5,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_623_SL282969_April_2017_DBunk_5,5008-AB_index_8nt_623_SL282969,Europe,NA,NA
